"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20170801 ~ 20170831"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","59.9027","20,610","13","201708","3","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","25,459","14","201708","3","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","59.9027","19,140","2","201708","4","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","59.9027","20,283","6","201708","4","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","28,023","6","201708","4","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","28,723","10","201708","7","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","25,024","7","201708","8","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","29,830","25","201708","9","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","29,654","7","201708","15","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","30,516","28","201708","16","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","59.9027","21,010","15","201708","17","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","23,489","2","201708","18","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","74.5213","25,005","16","201708","24","분"
"강원도 속초시 조양동","1315","속초 KCC 스위첸","84.9762","29,213","21","201708","26","분"
